PassengerId,Survived,Pclass,Sex,Age,Fare,FareLog,SibSp,Parch,FamilySize,FamilySizeBin,IsAlone,HasCabin,TicketGroupSize,AgeMissing,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mrs
619,1,2,1,4.0,39.0,3.688879454113936,2,1,4,1,0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0
620,0,2,0,26.0,10.5,2.4423470353692043,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
621,0,3,0,27.0,14.4542,2.737880811060884,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,1,1,0,42.0,52.5542,3.980694225190728,1,0,2,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
623,1,3,0,20.0,15.7417,2.817902613071225,1,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,0,3,0,21.0,7.8542,2.180891922715322,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
625,0,3,0,21.0,16.1,2.8390784635086144,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
626,0,1,0,61.0,32.3208,3.5061818266142577,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
627,0,2,0,57.0,12.35,2.5915163848462583,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
628,1,1,1,21.0,77.9583,4.368919865004903,0,0,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0
629,0,3,0,26.0,7.8958,2.1855792552411137,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
630,0,3,0,30.0,7.7333,2.167143305297764,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
631,1,1,0,80.0,30.0,3.4339872044851463,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
632,0,3,0,51.0,7.0542,2.086193694502369,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
633,1,1,0,32.0,30.5,3.449987545831587,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
634,0,1,0,30.0,0.0,0.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
635,0,3,1,9.0,27.9,3.3638415951183864,3,2,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
636,1,2,1,28.0,13.0,2.6390573296152584,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
637,0,3,0,32.0,7.925,2.188856327665703,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
638,0,2,0,31.0,26.25,3.305053521109253,1,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
639,0,3,1,41.0,39.6875,3.705920919968788,0,5,6,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
640,0,3,0,30.0,16.1,2.8390784635086144,1,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
641,0,3,0,20.0,7.8542,2.180891922715322,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
642,1,1,1,24.0,69.3,4.252771798816619,0,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
643,0,3,1,2.0,27.9,3.3638415951183864,3,2,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
644,1,3,0,30.0,56.4958,4.05171190165724,0,0,1,0,1,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0
645,1,3,1,0.75,19.2583,3.0085645861193133,2,1,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
646,1,1,0,48.0,76.7292,4.353230991152628,1,0,2,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
647,0,3,0,19.0,7.8958,2.1855792552411137,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
648,1,1,0,56.0,35.5,3.597312260588446,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
649,0,3,0,30.0,7.55,2.145931282948669,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
650,1,3,1,23.0,7.55,2.145931282948669,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
651,0,3,0,30.0,7.8958,2.1855792552411137,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
652,1,2,1,18.0,23.0,3.1780538303479458,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
653,0,3,0,21.0,8.4333,2.244245982405934,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
654,1,3,1,21.0,7.8292,2.17806441028492,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
655,0,3,1,18.0,6.75,2.0476928433652555,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
656,0,2,0,24.0,73.5,4.310799125385514,2,0,3,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
657,0,3,0,30.0,7.8958,2.1855792552411137,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
658,0,3,1,32.0,15.5,2.803360380906535,1,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
659,0,2,0,23.0,13.0,2.6390573296152584,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
660,0,1,0,58.0,113.275,4.738607824217808,0,2,3,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
661,1,1,0,50.0,133.65,4.902678819257608,2,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
662,0,3,0,40.0,7.225,2.1071782966514356,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,0,1,0,47.0,25.5875,3.2804411805263554,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
664,0,3,0,36.0,7.4958,2.139571923732859,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
665,1,3,0,20.0,7.925,2.188856327665703,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
666,0,2,0,32.0,73.5,4.310799125385514,2,0,3,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
667,0,2,0,25.0,13.0,2.6390573296152584,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
668,0,3,0,30.0,7.775,2.1719067693519296,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
669,0,3,0,43.0,8.05,2.2027647577118348,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
670,1,1,1,35.0,52.0,3.970291913552122,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
671,1,2,1,40.0,39.0,3.688879454113936,1,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1
672,0,1,0,31.0,52.0,3.970291913552122,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
673,0,2,0,70.0,10.5,2.4423470353692043,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
674,1,2,0,31.0,13.0,2.6390573296152584,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
675,0,2,0,30.0,0.0,0.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
676,0,3,0,18.0,7.775,2.1719067693519296,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
677,0,3,0,24.5,8.05,2.2027647577118348,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
678,1,3,1,18.0,9.8417,2.3833998102837652,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
679,0,3,1,43.0,46.9,3.8691155044168695,1,6,8,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
680,1,1,0,36.0,512.3292,6.240917354759096,0,1,2,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
681,0,3,1,21.0,8.1375,2.212386825075897,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
682,1,1,0,27.0,76.7292,4.353230991152628,0,0,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
683,0,3,0,20.0,9.225,2.3248357019288655,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
684,0,3,0,14.0,46.9,3.8691155044168695,5,2,8,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
685,0,2,0,60.0,39.0,3.688879454113936,1,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
686,0,2,0,25.0,41.5792,3.751365871125377,1,2,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,0,3,0,14.0,39.6875,3.705920919968788,4,1,6,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
688,0,3,0,19.0,10.1708,2.4133032309283076,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
689,0,3,0,18.0,7.7958,2.174274334826008,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
690,1,1,1,15.0,211.3375,5.35817698994543,0,1,2,1,0,1,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0
691,1,1,0,31.0,57.0,4.060443010546419,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
692,1,3,1,4.0,13.4167,2.668387256845834,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
693,1,3,0,30.0,56.4958,4.05171190165724,0,0,1,0,1,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0
694,0,3,0,25.0,7.225,2.1071782966514356,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,0,1,0,60.0,26.55,3.3160025355989236,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
696,0,2,0,52.0,13.5,2.6741486494265287,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
697,0,3,0,44.0,8.05,2.2027647577118348,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
698,1,3,1,21.0,7.7333,2.167143305297764,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
699,0,1,0,49.0,110.8833,4.717456363787216,1,1,3,1,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700,0,3,0,42.0,7.65,2.157559320943788,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
701,1,1,1,18.0,227.525,5.4316456135398825,1,0,2,1,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1
702,1,1,0,35.0,26.2875,3.3064287218760624,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
703,0,3,1,18.0,14.4542,2.737880811060884,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
704,0,3,0,25.0,7.7417,2.1681046787623672,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
705,0,3,0,26.0,7.8542,2.180891922715322,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
706,0,2,0,39.0,26.0,3.295836866004329,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
707,1,2,1,45.0,13.5,2.6741486494265287,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
708,1,1,0,42.0,26.2875,3.3064287218760624,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
709,1,1,1,22.0,151.55,5.027492411162679,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
710,1,3,0,3.5,15.2458,2.7878344138303452,1,1,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0
711,1,1,1,24.0,49.5042,3.922056501139853,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
712,0,1,0,30.0,26.55,3.3160025355989236,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
713,1,1,0,48.0,52.0,3.970291913552122,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
714,0,3,0,29.0,9.4833,2.3497835148230464,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
715,0,2,0,52.0,13.0,2.6390573296152584,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
716,0,3,0,19.0,7.65,2.157559320943788,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
717,1,1,1,38.0,227.525,5.4316456135398825,0,0,1,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0
718,1,2,1,27.0,10.5,2.4423470353692043,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
719,0,3,0,30.0,15.5,2.803360380906535,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
720,0,3,0,33.0,7.775,2.1719067693519296,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
721,1,2,1,6.0,33.0,3.5263605246161616,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
722,0,3,0,17.0,7.0542,2.086193694502369,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
723,0,2,0,34.0,13.0,2.6390573296152584,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
724,0,2,0,50.0,13.0,2.6390573296152584,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
725,1,1,0,27.0,53.1,3.990834185852436,1,0,2,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
726,0,3,0,20.0,8.6625,2.2682524139135403,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
727,1,2,1,30.0,21.0,3.091042453358316,3,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
728,1,3,1,21.0,7.7375,2.1676241075599285,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
729,0,2,0,25.0,26.0,3.295836866004329,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
730,0,3,1,25.0,7.925,2.188856327665703,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
731,1,1,1,29.0,211.3375,5.35817698994543,0,0,1,0,1,1,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0
732,0,3,0,11.0,18.7875,2.9850504252071306,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,0,2,0,30.0,0.0,0.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
734,0,2,0,23.0,13.0,2.6390573296152584,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
735,0,2,0,23.0,13.0,2.6390573296152584,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736,0,3,0,28.5,16.1,2.8390784635086144,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
737,0,3,1,48.0,34.375,3.5660053559634015,1,3,5,2,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
738,1,1,0,35.0,512.3292,6.240917354759096,0,0,1,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
739,0,3,0,30.0,7.8958,2.1855792552411137,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
740,0,3,0,30.0,7.8958,2.1855792552411137,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
741,1,1,0,30.0,30.0,3.4339872044851463,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
742,0,1,0,36.0,78.85,4.380149874661021,1,0,2,1,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
743,1,1,1,21.0,262.375,5.5735788721243535,2,2,5,2,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0
744,0,3,0,24.0,16.1,2.8390784635086144,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
745,1,3,0,31.0,7.925,2.188856327665703,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
746,0,1,0,70.0,71.0,4.276666119016055,1,1,3,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
747,0,3,0,16.0,20.25,3.056356895370426,1,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
748,1,2,1,30.0,13.0,2.6390573296152584,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
749,0,1,0,19.0,53.1,3.990834185852436,1,0,2,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
750,0,3,0,31.0,7.75,2.169053700369523,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
751,1,2,1,4.0,23.0,3.1780538303479458,1,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
752,1,3,0,6.0,12.475,2.600836116795061,0,1,2,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0
753,0,3,0,33.0,9.5,2.3513752571634776,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
754,0,3,0,23.0,7.8958,2.1855792552411137,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
755,1,2,1,48.0,65.0,4.189654742026425,1,2,4,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
756,1,2,0,0.67,14.5,2.740840023925201,1,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
757,0,3,0,28.0,7.7958,2.174274334826008,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
758,0,2,0,18.0,11.5,2.5257286443082556,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
759,0,3,0,34.0,8.05,2.2027647577118348,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
760,1,1,1,33.0,86.5,4.471638793363569,0,0,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
761,0,3,0,30.0,14.5,2.740840023925201,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
762,0,3,0,41.0,7.125,2.094945728215801,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
763,1,3,0,20.0,7.2292,2.1076888046179385,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,1,1,1,36.0,120.0,4.795790545596741,1,2,4,1,0,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1
765,0,3,0,16.0,7.775,2.1719067693519296,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766,1,1,1,51.0,77.9583,4.368919865004903,1,0,2,1,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1
767,0,1,0,30.0,39.6,3.703768066607687,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
768,0,3,1,30.5,7.75,2.169053700369523,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
769,0,3,0,30.0,24.15,3.224857896545748,1,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0
770,0,3,0,32.0,8.3625,2.236712348843338,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
771,0,3,0,24.0,9.5,2.3513752571634776,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
772,0,3,0,48.0,7.8542,2.180891922715322,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
773,0,2,1,57.0,10.5,2.4423470353692043,0,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1
774,0,3,0,30.0,7.225,2.1071782966514356,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
775,1,2,1,54.0,23.0,3.1780538303479458,1,3,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
776,0,3,0,18.0,7.75,2.169053700369523,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
777,0,3,0,30.0,7.75,2.169053700369523,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
778,1,3,1,5.0,12.475,2.600836116795061,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
779,0,3,0,30.0,7.7375,2.1676241075599285,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
780,1,1,1,43.0,211.3375,5.35817698994543,0,1,2,1,0,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1
781,1,3,1,13.0,7.2292,2.1076888046179385,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
782,1,1,1,17.0,57.0,4.060443010546419,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1
783,0,1,0,29.0,30.0,3.4339872044851463,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
784,0,3,0,30.0,23.45,3.196630215920881,1,2,4,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0
785,0,3,0,25.0,7.05,2.085672091430472,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
786,0,3,0,25.0,7.25,2.1102132003465894,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
787,1,3,1,18.0,7.4958,2.139571923732859,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
788,0,3,0,8.0,29.125,3.405355391810819,4,1,6,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0
789,1,3,0,1.0,20.575,3.0715352369694915,1,2,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
790,0,1,0,46.0,79.2,4.384523514872469,0,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
791,0,3,0,30.0,7.75,2.169053700369523,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
792,0,2,0,16.0,26.0,3.295836866004329,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
793,0,3,1,21.0,69.55,4.256321678298823,8,2,11,2,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0,1,0
794,0,1,0,30.0,30.6958,3.4561841799918147,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
795,0,3,0,25.0,7.8958,2.1855792552411137,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
796,0,2,0,39.0,13.0,2.6390573296152584,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
797,1,1,1,49.0,25.9292,3.2932111997353943,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
798,1,3,1,31.0,8.6833,2.270402752283094,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
799,0,3,0,30.0,7.2292,2.1076888046179385,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,0,3,1,30.0,24.15,3.224857896545748,1,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1
801,0,2,0,34.0,13.0,2.6390573296152584,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
802,1,2,1,31.0,26.25,3.305053521109253,1,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1
803,1,1,0,11.0,120.0,4.795790545596741,1,2,4,1,0,1,4,0,0,1,0,0,0,0,0,0,0,1,1,0,0
804,1,3,0,0.42,8.5167,2.2530481500547457,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
805,1,3,0,27.0,6.975,2.076311648670908,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
806,0,3,0,31.0,7.775,2.1719067693519296,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
807,0,1,0,39.0,0.0,0.0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
808,0,3,1,18.0,7.775,2.1719067693519296,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
809,0,2,0,39.0,13.0,2.6390573296152584,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
810,1,1,1,33.0,53.1,3.990834185852436,1,0,2,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1
811,0,3,0,26.0,7.8875,2.1846457951293594,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
812,0,3,0,39.0,24.15,3.224857896545748,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
813,0,2,0,35.0,10.5,2.4423470353692043,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
814,0,3,1,6.0,31.275,3.4742929367327062,4,2,7,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0
815,0,3,0,30.5,8.05,2.2027647577118348,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
816,0,1,0,30.0,0.0,0.0,0,0,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0
817,0,3,1,23.0,7.925,2.188856327665703,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
818,0,2,0,31.0,37.0042,3.637696679934592,1,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,0,3,0,43.0,6.45,2.0082140323914683,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
820,0,3,0,10.0,27.9,3.3638415951183864,3,2,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
821,1,1,1,52.0,93.5,4.548599834499697,1,1,3,1,0,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1
822,1,3,0,27.0,8.6625,2.2682524139135403,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
823,0,1,0,38.0,0.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
824,1,3,1,27.0,12.475,2.600836116795061,0,1,2,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1
825,0,3,0,2.0,39.6875,3.705920919968788,4,1,6,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0
